1950,1,-8.105,-8.105,-9.649,-9.649,-9.914,-9.914,-9.914,-9.914,-7.46,-7.46,-11.253,-11.253,-11.253,-9.394,-13.404,-7.664,-16.588,-8.403,-9.394,-13.404,-7.664,-16.588,-8.403,-9.394,-13.404,-7.664,-16.588,-8.403,-15.445,-12.771,-11.884,-13.485,-12.28,-15.445,-12.771,-11.884,-13.485,-12.28,-15.445,-12.771,-11.884,-13.485,-12.28,-15.445,-12.771,-11.884,-13.485,-12.28,-10.493,-10.493,-7.212,-7.532,-11.857,-7.212,-7.532,-11.857,-7.212,-11.857,-7.212,-7.532,-11.857,-11.382,-11.382,-9.643,-9.643,-8.528,-11.033,-8.428,-12.475,-8.189,-11.716,-11.848,-6.611,-9.979,-14.278,-10.092,-12.087,-15.124,-11.884,-8.189,-11.716,-11.848,-6.611,-9.979,-14.278,-10.092,-12.087,-15.124,-11.884,-8.189,-11.716,-11.848,-6.611,-9.979,-14.278,-10.092,-12.087,-15.124,-11.884,-8.189,-11.716,-11.848,-6.611,-9.979,-14.278,-10.092,-12.087,-15.124,-11.884,-10.032,-8.829,-10.164,-10.032,-8.829,-7.998,-10.032,-8.829,-8.677,-8.677,-8.677,-6.931,-6.931,-7.378,-7.524,-11.026,-11.311,-7.524,-11.026,-11.311,-7.524,-11.026,-11.311,-7.524,-11.026,-11.311,-13.966,-13.966,-13.966,-13.966,-10.342,-10.342,-10.342,-10.342,-8.509,-8.509,-8.509,-8.509,-6.207,-7.45,-7.45,-13.52,-10.541,-11.071,-10.499,-7.45,-7.45,-11.53,-7.251,-7.251,-7.251,-7.251,-9.11,-9.11,-13.267,-9.875,-9.965,-11.106,-13.267,-9.875,-9.965,-11.106,-13.267,-9.875,-9.965,-11.106,-13.267,-9.875,-9.965,-11.106,-10.97,-10.97,-7.669,-10.86,-9.892,-7.669,-10.86,-9.892,-10.432,-7.669,-7.669,-10.86,-9.892,-10.432,-12.397,-12.397,-12.397,-12.397,-5.19,-5.19,-12.45,-12.45,-12.45,-12.45,-11.402,-11.402,-11.402,-11.402,-9.12,-9.12,-9.12,-9.12,-11.624,-12.324,-15.347,-11.624,-12.324,-15.347,-11.624,-12.324,-15.347,-11.254,-11.254,-11.254,-17.346,-17.346,-17.346,-7.942,-7.942,-7.942,-7.942,-6.229,-6.229,-6.229,-6.229
1950,2,-9.781,-9.781,-11.089,-11.089,-11.579,-11.579,-11.579,-11.579,-4.896,-4.896,-8.726,-8.726,-8.726,-6.881,-11.005,-7.356,-4.401,-8.356,-6.881,-11.005,-7.356,-4.401,-8.356,-6.881,-11.005,-7.356,-4.401,-8.356,-8.898,-10.761,-3.923,-6.876,-7.772,-8.898,-10.761,-3.923,-6.876,-7.772,-8.898,-10.761,-3.923,-6.876,-7.772,-8.898,-10.761,-3.923,-6.876,-7.772,-7.743,-7.743,-4.711,-11.434,-8.551,-4.711,-11.434,-8.551,-4.711,-8.551,-4.711,-11.434,-8.551,-3.968,-3.968,-8.222,-8.222,-11.464,-7.781,-6.308,-8.031,-3.316,-8.006,-3.966,-6.557,-7.053,-12.062,-7.671,-8.369,-7.11,-11.212,-3.316,-8.006,-3.966,-6.557,-7.053,-12.062,-7.671,-8.369,-7.11,-11.212,-3.316,-8.006,-3.966,-6.557,-7.053,-12.062,-7.671,-8.369,-7.11,-11.212,-3.316,-8.006,-3.966,-6.557,-7.053,-12.062,-7.671,-8.369,-7.11,-11.212,-9.336,-10.52,-7.331,-9.336,-10.52,-7.298,-9.336,-10.52,-10.787,-10.787,-10.787,-11.775,-11.775,-7.726,-4.405,-7.336,-11.465,-4.405,-7.336,-11.465,-4.405,-7.336,-11.465,-4.405,-7.336,-11.465,-13.942,-13.942,-13.942,-13.942,-10.723,-10.723,-10.723,-10.723,-13.254,-13.254,-13.254,-13.254,-8.472,-8.988,-8.988,-11.141,-9.391,-8.495,-6.831,-8.988,-8.988,-6.49,-4.471,-4.471,-4.471,-4.471,-13.207,-13.207,-5.552,-4.658,-7.459,-6.93,-5.552,-4.658,-7.459,-6.93,-5.552,-4.658,-7.459,-6.93,-5.552,-4.658,-7.459,-6.93,-9.826,-9.826,-6.119,-10.605,-5.513,-6.119,-10.605,-5.513,-10.774,-6.119,-6.119,-10.605,-5.513,-10.774,-4.291,-4.291,-4.291,-4.291,-7.19,-7.19,-5.226,-5.226,-5.226,-5.226,-7.417,-7.417,-7.417,-7.417,-6.025,-6.025,-6.025,-6.025,-3.358,-8.409,-10.763,-3.358,-8.409,-10.763,-3.358,-8.409,-10.763,-8.38,-8.38,-8.38,-11.487,-11.487,-11.487,-8.448,-8.448,-8.448,-8.448,-3.185,-3.185,-3.185,-3.185
1950,3,-5.003,-5.003,0.102,0.102,-6.557,-6.557,-6.557,-6.557,-7.512,-7.512,-4.396,-4.396,-4.396,-2.753,-0.284,-2.137,-3.107,-4.024,-2.753,-0.284,-2.137,-3.107,-4.024,-2.753,-0.284,-2.137,-3.107,-4.024,-7.499,-2.402,-2.1,-6.359,-3.155,-7.499,-2.402,-2.1,-6.359,-3.155,-7.499,-2.402,-2.1,-6.359,-3.155,-7.499,-2.402,-2.1,-6.359,-3.155,-1.782,-1.782,-0.032,-1.682,-0.341,-0.032,-1.682,-0.341,-0.032,-0.341,-0.032,-1.682,-0.341,0.47,0.47,-3.602,-3.602,-7.716,-3.219,-1.308,-1.338,-2.862,-2.778,1.026,-2.12,-0.5,-2.418,-2.404,-2.989,-6.359,0.181,-2.862,-2.778,1.026,-2.12,-0.5,-2.418,-2.404,-2.989,-6.359,0.181,-2.862,-2.778,1.026,-2.12,-0.5,-2.418,-2.404,-2.989,-6.359,0.181,-2.862,-2.778,1.026,-2.12,-0.5,-2.418,-2.404,-2.989,-6.359,0.181,-4.986,-4.69,-3.848,-4.986,-4.69,-1.801,-4.986,-4.69,-0.823,-0.823,-0.823,-4.72,-4.72,-6.359,-2.211,-2.122,-4.793,-2.211,-2.122,-4.793,-2.211,-2.122,-4.793,-2.211,-2.122,-4.793,-1.745,-1.745,-1.745,-1.745,-6.054,-6.054,-6.054,-6.054,-3.406,-3.406,-3.406,-3.406,-2.885,-3.267,-3.267,-2.476,-1.55,-4.901,0.961,-3.267,-3.267,-5.645,1.645,1.645,1.645,1.645,-5.151,-5.151,-3.412,1.203,-2.757,0.298,-3.412,1.203,-2.757,0.298,-3.412,1.203,-2.757,0.298,-3.412,1.203,-2.757,0.298,-5.304,-5.304,-3.472,-8.212,-2.14,-3.472,-8.212,-2.14,-5.477,-3.472,-3.472,-8.212,-2.14,-5.477,-3.058,-3.058,-3.058,-3.058,0.298,0.298,-0.312,-0.312,-0.312,-0.312,-3.394,-3.394,-3.394,-3.394,-3.413,-3.413,-3.413,-3.413,-2.747,-2.355,-1.442,-2.747,-2.355,-1.442,-2.747,-2.355,-1.442,-2.85,-2.85,-2.85,-8.212,-8.212,-8.212,-3.835,-3.835,-3.835,-3.835,0.707,0.707,0.707,0.707
1950,4,4.446,4.446,5.433,5.433,3.078,3.078,3.078,3.078,2.834,2.834,1.673,1.673,1.673,1.704,0.641,6.258,1.665,2.362,1.704,0.641,6.258,1.665,2.362,1.704,0.641,6.258,1.665,2.362,4.84,1.716,4.358,1.847,5.886,4.84,1.716,4.358,1.847,5.886,4.84,1.716,4.358,1.847,5.886,4.84,1.716,4.358,1.847,5.886,3.552,3.552,2.896,3.455,1.74,2.896,3.455,1.74,2.896,1.74,2.896,3.455,1.74,1.776,1.776,0.257,0.257,-0.096,5.726,2.837,4.336,2.498,2.264,4.477,4.809,3.47,0.809,2.397,4.169,4.876,4.824,2.498,2.264,4.477,4.809,3.47,0.809,2.397,4.169,4.876,4.824,2.498,2.264,4.477,4.809,3.47,0.809,2.397,4.169,4.876,4.824,2.498,2.264,4.477,4.809,3.47,0.809,2.397,4.169,4.876,4.824,0.941,-0.202,4.998,0.941,-0.202,2.197,0.941,-0.202,1.087,1.087,1.087,4.588,4.588,3.158,3.121,2.21,1.965,3.121,2.21,1.965,3.121,2.21,1.965,3.121,2.21,1.965,6.224,6.224,6.224,6.224,1.358,1.358,1.358,1.358,2.442,2.442,2.442,2.442,-0.48,0.742,0.742,3.849,2.666,1.327,5.107,0.742,0.742,1.651,1.856,1.856,1.856,1.856,1.51,1.51,2.624,3.679,1.639,3.931,2.624,3.679,1.639,3.931,2.624,3.679,1.639,3.931,2.624,3.679,1.639,3.931,0.549,0.549,0.461,1.344,6.258,0.461,1.344,6.258,-0.151,0.461,0.461,1.344,6.258,-0.151,2.918,2.918,2.918,2.918,3.192,3.192,5.429,5.429,5.429,5.429,4.088,4.088,4.088,4.088,2.881,2.881,2.881,2.881,3.77,4.367,2.502,3.77,4.367,2.502,3.77,4.367,2.502,0.245,0.245,0.245,3.022,3.022,3.022,0.615,0.615,0.615,0.615,5.344,5.344,5.344,5.344
1950,5,8.221,8.221,8.442,8.442,8.858,8.858,8.858,8.858,6.631,6.631,10.201,10.201,10.201,9.405,9.06,8.054,8.5,10.525,9.405,9.06,8.054,8.5,10.525,9.405,9.06,8.054,8.5,10.525,11.429,8.248,7.74,9.047,10.431,11.429,8.248,7.74,9.047,10.431,11.429,8.248,7.74,9.047,10.431,11.429,8.248,7.74,9.047,10.431,8.065,8.065,7.44,8.216,10.414,7.44,8.216,10.414,7.44,10.414,7.44,8.216,10.414,5.603,5.603,5.411,5.411,7.4,9.629,8.148,9.651,9.799,8.746,8.761,9.237,7.293,5.352,10.695,8.112,8.863,11.429,9.799,8.746,8.761,9.237,7.293,5.352,10.695,8.112,8.863,11.429,9.799,8.746,8.761,9.237,7.293,5.352,10.695,8.112,8.863,11.429,9.799,8.746,8.761,9.237,7.293,5.352,10.695,8.112,8.863,11.429,7.876,8.339,6.507,7.876,8.339,6.957,7.876,8.339,7.404,7.404,7.404,9.322,9.322,9.586,9.147,8.486,9.102,9.147,8.486,9.102,9.147,8.486,9.102,9.147,8.486,9.102,7.84,7.84,7.84,7.84,7.23,7.23,7.23,7.23,7.741,7.741,7.741,7.741,8.235,5.514,5.514,8.757,7.878,8.018,8.172,5.514,5.514,9.55,8.53,8.53,8.53,8.53,10.081,10.081,9.173,7.4,8.931,7.713,9.173,7.4,8.931,7.713,9.173,7.4,8.931,7.713,9.173,7.4,8.931,7.713,7.312,7.312,6.394,6.477,7.411,6.394,6.477,7.411,6.675,6.394,6.394,6.477,7.411,6.675,9.253,9.253,9.253,9.253,9.849,9.849,8.697,8.697,8.697,8.697,8.16,8.16,8.16,8.16,10.351,10.351,10.351,10.351,8.161,7.741,7.592,8.161,7.741,7.592,8.161,7.741,7.592,7.855,7.855,7.855,9.609,9.609,9.609,7.682,7.682,7.682,7.682,9.141,9.141,9.141,9.141
1950,6,14.092,14.092,10.836,10.836,12.664,12.664,12.664,12.664,13.363,13.363,12.893,12.893,12.893,14.33,14.164,13.801,14.027,13.571,14.33,14.164,13.801,14.027,13.571,14.33,14.164,13.801,14.027,13.571,16.737,12.605,14.609,13.08,14.755,16.737,12.605,14.609,13.08,14.755,16.737,12.605,14.609,13.08,14.755,16.737,12.605,14.609,13.08,14.755,11.699,11.699,13.468,13.603,13.827,13.468,13.603,13.827,13.468,13.827,13.468,13.603,13.827,12.58,12.58,10.326,10.326,13.002,12.848,14.071,12.848,13.587,14.357,13.211,12.249,10.067,15.086,15.882,13.472,14.128,16.834,13.587,14.357,13.211,12.249,10.067,15.086,15.882,13.472,14.128,16.834,13.587,14.357,13.211,12.249,10.067,15.086,15.882,13.472,14.128,16.834,13.587,14.357,13.211,12.249,10.067,15.086,15.882,13.472,14.128,16.834,11.405,10.451,12.401,11.405,10.451,14.278,11.405,10.451,13.599,13.599,13.599,12.433,12.433,11.53,13.92,11.788,12.458,13.92,11.788,12.458,13.92,11.788,12.458,13.92,11.788,12.458,14.004,14.004,14.004,14.004,13.323,13.323,13.323,13.323,13.074,13.074,13.074,13.074,13.717,12.561,12.561,14.35,13.644,15.059,15.765,12.561,12.561,11.861,13.343,13.343,13.343,13.343,13.831,13.831,15.84,11.45,13.365,15.503,15.84,11.45,13.365,15.503,15.84,11.45,13.365,15.503,15.84,11.45,13.365,15.503,14.36,14.36,14.372,13.012,11.266,14.372,13.012,11.266,17.54,14.372,14.372,13.012,11.266,17.54,13.133,13.133,13.133,13.133,14.302,14.302,15.559,15.559,15.559,15.559,15.245,15.245,15.245,15.245,13.158,13.158,13.158,13.158,13.907,12.711,15.807,13.907,12.711,15.807,13.907,12.711,15.807,11.91,11.91,11.91,16.168,16.168,16.168,10.437,10.437,10.437,10.437,12.766,12.766,12.766,12.766
1950,7,17.668,17.668,19.068,19.068,16.372,16.372,16.372,16.372,18.301,18.301,17.401,17.401,17.401,17.104,16.876,17.113,18.232,15.606,17.104,16.876,17.113,18.232,15.606,17.104,16.876,17.113,18.232,15.606,17.185,17.653,17.17,16.876,17.272,17.185,17.653,17.17,16.876,17.272,17.185,17.653,17.17,16.876,17.272,17.185,17.653,17.17,16.876,17.272,16.396,16.396,18.425,17.707,17.663,18.425,17.707,17.663,18.425,17.663,18.425,17.707,17.663,17.153,17.153,17.539,17.539,17.634,16.205,18.113,16.755,16.2,19.455,18.265,17.534,17.767,19.061,17.77,19.224,18.054,18.338,16.2,19.455,18.265,17.534,17.767,19.061,17.77,19.224,18.054,18.338,16.2,19.455,18.265,17.534,17.767,19.061,17.77,19.224,18.054,18.338,16.2,19.455,18.265,17.534,17.767,19.061,17.77,19.224,18.054,18.338,17.03,15.62,17.173,17.03,15.62,17.799,17.03,15.62,16.425,16.425,16.425,17.755,17.755,15.966,16.274,17.145,17.771,16.274,17.145,17.771,16.274,17.145,17.771,16.274,17.145,17.771,17.922,17.922,17.922,17.922,16.688,16.688,16.688,16.688,19.404,19.404,19.404,19.404,17.579,18.185,18.185,18.711,18.049,15.998,18.518,18.185,18.185,16.883,18.227,18.227,18.227,18.227,19.157,19.157,17.407,17.547,18.069,18.354,17.407,17.547,18.069,18.354,17.407,17.547,18.069,18.354,17.407,17.547,18.069,18.354,17.413,17.413,18.821,17.312,18.096,18.821,17.312,18.096,16.947,18.821,18.821,17.312,18.096,16.947,16.617,16.617,16.617,16.617,15.942,15.942,18.984,18.984,18.984,18.984,13.89,13.89,13.89,13.89,16.994,16.994,16.994,16.994,17.694,16.026,17.622,17.694,16.026,17.622,17.694,16.026,17.622,16.678,16.678,16.678,17.799,17.799,17.799,17.478,17.478,17.478,17.478,17.434,17.434,17.434,17.434
1950,8,16.297,16.297,16.269,16.269,15.562,15.562,15.562,15.562,17.825,17.825,16.207,16.207,16.207,14.279,16.353,15.369,17.477,17.745,14.279,16.353,15.369,17.477,17.745,14.279,16.353,15.369,17.477,17.745,16.055,15.544,14.102,15.725,15.977,16.055,15.544,14.102,15.725,15.977,16.055,15.544,14.102,15.725,15.977,16.055,15.544,14.102,15.725,15.977,15.408,15.408,16.37,15.098,14.476,16.37,15.098,14.476,16.37,14.476,16.37,15.098,14.476,16.318,16.318,15.845,15.845,16.677,17.84,16.203,17.519,17.969,16.674,16.753,17.888,16.297,16.788,15.397,17.24,17.745,16.935,17.969,16.674,16.753,17.888,16.297,16.788,15.397,17.24,17.745,16.935,17.969,16.674,16.753,17.888,16.297,16.788,15.397,17.24,17.745,16.935,17.969,16.674,16.753,17.888,16.297,16.788,15.397,17.24,17.745,16.935,14.803,16.273,15.753,14.803,16.273,15.068,14.803,16.273,15.066,15.066,15.066,16.014,16.014,17.825,14.576,15.257,13.703,14.576,15.257,13.703,14.576,15.257,13.703,14.576,15.257,13.703,17.986,17.986,17.986,17.986,15.218,15.218,15.218,15.218,17.683,17.683,17.683,17.683,18.065,18.065,18.065,16.246,15.916,17.477,16.247,18.065,18.065,17.306,17.999,17.999,17.999,17.999,14.946,14.946,17.738,15.629,16.534,17.047,17.738,15.629,16.534,17.047,17.738,15.629,16.534,17.047,17.738,15.629,16.534,17.047,16.518,16.518,16.463,15.171,16.038,16.463,15.171,16.038,16.92,16.463,16.463,15.171,16.038,16.92,14.768,14.768,14.768,14.768,14.398,14.398,16.323,16.323,16.323,16.323,16.004,16.004,16.004,16.004,17.856,17.856,17.856,17.856,15.807,16.439,16.636,15.807,16.439,16.636,15.807,16.439,16.636,13.951,13.951,13.951,17.283,17.283,17.283,14.803,14.803,14.803,14.803,15.731,15.731,15.731,15.731
1950,9,12.175,12.175,12.508,12.508,10.95,10.95,10.95,10.95,11.887,11.887,12.244,12.244,12.244,13.603,11.513,12.909,9.636,13.594,13.603,11.513,12.909,9.636,13.594,13.603,11.513,12.909,9.636,13.594,6.305,10.003,8.953,12.237,11.311,6.305,10.003,8.953,12.237,11.311,6.305,10.003,8.953,12.237,11.311,6.305,10.003,8.953,12.237,11.311,9.394,9.394,11.862,9.981,9.01,11.862,9.981,9.01,11.862,9.01,11.862,9.981,9.01,10.79,10.79,13.594,13.594,10.387,13.137,12.505,12.897,9.693,11.836,11.64,11.261,12.415,9.693,9.08,11.772,13.615,12.975,9.693,11.836,11.64,11.261,12.415,9.693,9.08,11.772,13.615,12.975,9.693,11.836,11.64,11.261,12.415,9.693,9.08,11.772,13.615,12.975,9.693,11.836,11.64,11.261,12.415,9.693,9.08,11.772,13.615,12.975,10.897,11.419,8.792,10.897,11.419,7.29,10.897,11.419,12.222,12.222,12.222,9.266,9.266,10.064,7.689,12.076,10.555,7.689,12.076,10.555,7.689,12.076,10.555,7.689,12.076,10.555,12.401,12.401,12.401,12.401,8.543,8.543,8.543,8.543,10.894,10.894,10.894,10.894,9.857,9.991,9.991,13.615,12.909,12.008,10.071,9.991,9.991,11.468,11.327,11.327,11.327,11.327,10.277,10.277,7.689,10.233,9.626,11.332,7.689,10.233,9.626,11.332,7.689,10.233,9.626,11.332,7.689,10.233,9.626,11.332,12.968,12.968,11.449,11.473,9.917,11.449,11.473,9.917,9.527,11.449,11.449,11.473,9.917,9.527,9.5,9.5,9.5,9.5,11.055,11.055,11.975,11.975,11.975,11.975,9.329,9.329,9.329,9.329,11.883,11.883,11.883,11.883,9.556,10.534,11.198,9.556,10.534,11.198,9.556,10.534,11.198,9.949,9.949,9.949,10.91,10.91,10.91,9.668,9.668,9.668,9.668,12.286,12.286,12.286,12.286
1950,10,7.013,7.013,5.059,5.059,4.775,4.775,4.775,4.775,4.161,4.161,2.699,2.699,2.699,4.821,5.819,-0.128,4.102,1.263,4.821,5.819,-0.128,4.102,1.263,4.821,5.819,-0.128,4.102,1.263,2.507,4.929,2.239,4.271,6.66,2.507,4.929,2.239,4.271,6.66,2.507,4.929,2.239,4.271,6.66,2.507,4.929,2.239,4.271,6.66,5.026,5.026,7.165,0.506,-0.128,7.165,0.506,-0.128,7.165,-0.128,7.165,0.506,-0.128,4.1,4.1,4.916,4.916,5.903,4.974,4.821,4.786,5.31,4.156,2.916,3.98,4.269,0.67,4.717,4.137,2.495,5.597,5.31,4.156,2.916,3.98,4.269,0.67,4.717,4.137,2.495,5.597,5.31,4.156,2.916,3.98,4.269,0.67,4.717,4.137,2.495,5.597,5.31,4.156,2.916,3.98,4.269,0.67,4.717,4.137,2.495,5.597,-0.128,1.651,4.48,-0.128,1.651,2.98,-0.128,1.651,4.796,4.796,4.796,3.056,3.056,5.032,2.523,4.24,5.281,2.523,4.24,5.281,2.523,4.24,5.281,2.523,4.24,5.281,2.149,2.149,2.149,2.149,3.555,3.555,3.555,3.555,4.599,4.599,4.599,4.599,2.508,5.289,5.289,5.023,2.247,5.334,7.454,5.289,5.289,6.411,3.116,3.116,3.116,3.116,5.024,5.024,6.66,5.055,6.593,3.428,6.66,5.055,6.593,3.428,6.66,5.055,6.593,3.428,6.66,5.055,6.593,3.428,4.773,4.773,4.093,4.44,5.516,4.093,4.44,5.516,3.998,4.093,4.093,4.44,5.516,3.998,4.502,4.502,4.502,4.502,4.746,4.746,4.571,4.571,4.571,4.571,2.71,2.71,2.71,2.71,2.421,2.421,2.421,2.421,4.986,3.255,5.203,4.986,3.255,5.203,4.986,3.255,5.203,4.048,4.048,4.048,4.026,4.026,4.026,2.706,2.706,2.706,2.706,4.442,4.442,4.442,4.442
